,City,Car_Name,Maker,Variant,Year,Model,Fuel_Type,KM_Driven,ownerNumber,Listing_Price,Discount,Original_Price,Car_Id,Cash_Down_Payment,Ex_Showroom_Price,On_Road_Price,CalculatedScore
2891,Bangalore,Maruti Celerio,Maruti,VXI,2019,Celerio,Petrol,13168,1,526399,-6000,526399,10206272779,0,516711,526399,734000
2892,Bangalore,Hyundai i10,Hyundai,SPORTZ 1.2,2010,i10,Petrol,60437,1,317699,-3600,317699,10203292707,0,308011,317699,507000
2893,Bangalore,Hyundai Santro Xing,HYUNDAI,GLS,2011,SANTRO XING,Petrol,91282,1,276999,5000,281999,10275694747,0,267311,276999,144000
2894,Bangalore,Honda City,Honda,ZX CVT,2022,City,Petrol,337,1,1765799,56900,1822699,10282690760,0,1756111,1765799,948000
2895,Bangalore,KIA SONET,KIA,GTX PLUS DCT 1.0,2020,SONET,Petrol,6178,1,1374149,67950,1442099,10295170790,0,1364461,1374149,948000
2896,Bangalore,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT,2019,Grand i10,Petrol,2126,1,648599,-7700,648599,10242177774,0,638911,648599,734000
2897,Bangalore,Maruti Ritz,Maruti,VXI,2013,RITZ,Petrol,39615,1,443399,0,443399,10298279778,0,433711,443399,362000
2898,Bangalore,KIA SELTOS,KIA,GTX PLUS 1.4G DCT DUAL TONE,2022,SELTOS,Petrol,1114,1,2064499,169900,2234399,10227576774,0,2054811,2064499,948000
2899,Bangalore,Hyundai i10,Hyundai,MAGNA 1.1 IRDE2,2012,i10,Petrol,43299,2,304999,-600,304999,10234790761,0,295311,304999,362000
2900,Bangalore,KIA SONET,KIA,GTX PLUS DCT 1.0,2020,SONET,Petrol,7904,1,1392999,49100,1442099,10247377779,0,1383311,1392999,948000
2901,Bangalore,Maruti New  Wagon-R,Maruti,ZXI 1.2,2020,New  Wagon-R,Petrol,11322,1,648599,9800,658399,10290697768,0,638911,648599,734000
2902,Bangalore,Maruti Vitara Brezza,Maruti,ZDI+ DUAL TONE AMT,2019,Vitara Brezza,Diesel,10870,1,1150699,-25900,1150699,10256575798,0,1141011,1150699,948000
2903,Bangalore,Datsun Go,Datsun,T,2016,Go,Petrol,20216,1,322899,-12800,322899,10265876773,0,313211,322899,362000
2904,Bangalore,Hyundai GRAND I10 NIOS,Hyundai,SPORTZ 1.2 AT,2020,GRAND I10 NIOS,Petrol,3892,1,784399,7800,792199,10255373774,0,774711,784399,734000
2905,Bangalore,Maruti Swift,Maruti,ZXI,2021,Swift,Petrol,9428,1,825299,14200,839499,10212796766,0,815611,825299,948000
2906,Bangalore,Maruti Swift Dzire,Maruti,VXI,2014,SWIFT DZIRE,Petrol,45108,2,563799,12200,575999,10265170777,0,554111,563799,280000
2907,Bangalore,Maruti Alto,MARUTI,VXI PLUS,2021,ALTO,Petrol,1076,1,467499,10000,477499,10234499784,0,457811,467499,948000
2908,Bangalore,Skoda KUSHAQ,Skoda,STYLE 1.5 TSI MT,2021,KUSHAQ,Petrol,12598,1,1852299,5300,1857599,10220175794,0,1842611,1852299,715000
2909,Bangalore,Maruti Ritz,MARUTI,ZXI,2010,RITZ,Petrol,27355,2,371399,-10600,371399,10271097783,0,361711,371399,507000
2910,Bangalore,Hyundai Santro Xing,HYUNDAI,GL PLUS,2011,SANTRO XING,Petrol,57563,1,321699,-56200,321699,10240893783,0,312011,321699,715000
2911,Bangalore,Maruti A Star,MARUTI,VXI ABS AT,2012,A STAR,Petrol,40936,3,326999,-6850,326999,10237797721,0,317311,326999,280000
2912,Bangalore,Maruti Ritz,Maruti,VXI,2010,Ritz,Petrol,41714,2,344299,-2400,344299,10218978792,0,334611,344299,507000
2913,Bangalore,Maruti A Star,Maruti,VXI,2012,A Star,Petrol,77969,1,278999,5000,283999,10220579799,0,269311,278999,362000
2914,Bangalore,Maruti Swift,MARUTI,ZXI AMT,2020,SWIFT,Petrol,15493,2,779399,30100,809499,10206090747,0,769711,779399,734000
2915,Bangalore,Maruti Alto 800,Maruti,LXI,2014,Alto 800,Petrol,19600,1,297799,-23200,297799,10234570791,0,288111,297799,1040000
2916,Bangalore,Maruti Ritz,MARUTI,VXI,2010,RITZ,Petrol,75030,1,349799,-33500,349799,10229590723,0,340111,349799,507000
2917,Bangalore,Ford Ecosport,Ford,1.5 TDCI TITANIUM PLUS,2019,Ecosport,Diesel,12652,1,1107099,32800,1139899,10225496762,0,1097411,1107099,734000
2918,Bangalore,Tata Tiago,Tata,XZ+ 1.2 Revotron,2020,Tiago,Petrol,9445,2,682599,13800,696399,10205176799,0,672911,682599,734000
2919,Bangalore,Maruti Swift Dzire,Maruti,ZXI 1.2 BS IV,2013,Swift Dzire,Petrol,46669,1,542699,0,542699,10289890704,0,533011,542699,1040000
2920,Bangalore,Mahindra XUV500,Mahindra,W7 FWD,2019,XUV500,Diesel,39818,1,1435999,143100,1579099,10214679792,0,1426311,1435999,507000
2921,Bangalore,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR,2020,Eeco,Petrol,7842,2,479399,-6700,479399,10205179794,0,469711,479399,734000
2922,Bangalore,Toyota Corolla Altis,TOYOTA,J,2012,COROLLA ALTIS,Petrol,75425,2,499799,-11300,499799,10243793701,0,490111,499799,362000
2923,Bangalore,Maruti Ciaz,MARUTI,S 1.3 SHVS,2017,CIAZ,Diesel,31425,1,914699,-20700,914699,10265570797,0,905011,914699,338000
2924,Bangalore,Hyundai VENUE,Hyundai,S MT Turbo GDI 1.0L,2020,VENUE,Petrol,19094,1,901599,17100,918699,10211770794,0,891911,901599,734000
2925,Bangalore,Hyundai i20,Hyundai,MAGNA O 1.2,2010,i20,Petrol,56929,2,351699,5000,356699,10236698768,0,342011,351699,507000
2926,Bangalore,Maruti Wagon R,Maruti,LXI,2010,WAGON R,Petrol,51755,2,273099,-4700,273099,10276198768,0,263411,273099,507000
2927,Bangalore,Hyundai Grand i10,HYUNDAI,MAGNA 1.2 VTVT,2019,GRAND I10,Petrol,4190,1,592099,19300,611399,10233497762,0,582411,592099,734000
2928,Bangalore,Toyota Etios Liva,TOYOTA,G SP,2013,ETIOS LIVA,Petrol,65941,1,494499,9600,504099,10229792727,0,484811,494499,362000
2929,Bangalore,Hyundai i10,HYUNDAI,SPORTZ 1.2,2010,I10,Petrol,95482,1,291799,5900,297699,10272697721,0,282111,291799,507000
2930,Bangalore,Hyundai Eon,HYUNDAI,SPORTZ,2014,EON,Petrol,28617,2,291099,16000,307099,10232595793,0,281411,291099,280000
2931,Bangalore,KIA SELTOS,KIA,1.4 GTX+ TURBO GDI PETROL AT,2019,SELTOS,Petrol,11689,1,1581799,230500,1812299,10282692742,0,1572111,1581799,734000
2932,Bangalore,Maruti Wagon R,Maruti,LXI,2010,WAGON R,Petrol,59347,2,265099,-2400,265099,10254676798,0,255411,265099,507000
2933,Bangalore,Maruti Swift,MARUTI,VDI,2018,SWIFT,Diesel,30388,2,724699,0,724699,10240995769,0,715011,724699,338000
2934,Bangalore,Maruti Swift,Maruti,VXI,2012,Swift,Petrol,85438,1,462199,5000,467199,10257676794,0,452511,462199,362000
2935,Bangalore,Maruti New  Wagon-R,Maruti,VXI 1.0,2021,New  Wagon-R,Petrol,12970,1,601799,-5700,601799,10269576798,0,592111,601799,734000
2936,Bangalore,Toyota URBAN CRUISER,TOYOTA,PREMIUM MT,2021,URBAN CRUISER,Petrol,10074,1,1081799,23500,1105299,10231899769,0,1072111,1081799,734000
2937,Bangalore,Renault Duster,Renault,85 PS RXL,2015,Duster,Diesel,42983,1,686699,-15600,686699,10264573797,0,677011,686699,362000
2938,Bangalore,Hyundai i10,HYUNDAI,MAGNA 1.1 IRDE2,2015,I10,Petrol,27690,2,381899,8800,390699,10269491721,0,372211,381899,362000
2939,Bangalore,Maruti Vitara Brezza,Maruti,VXI,2021,Vitara Brezza,Petrol,12555,1,1052699,0,1052699,10209574796,0,1043011,1052699,715000
2940,Bangalore,Maruti Swift Dzire,Maruti,ZDI,2015,SWIFT DZIRE,Diesel,37712,1,725399,16300,741699,10285873713,0,715711,725399,362000
2941,Bangalore,Maruti Swift,MARUTI,ZXI,2021,SWIFT,Petrol,10263,1,796499,37000,833499,10263798747,0,786811,796499,948000
2942,Bangalore,Maruti Celerio,Maruti,ZXI AMT,2017,Celerio,Petrol,13268,2,534099,-23900,534099,10257573775,0,524411,534099,338000
2943,Bangalore,Maruti Vitara Brezza,MARUTI,ZXI+ AT SHVS DUAL TONE,2020,VITARA BREZZA,Petrol,14630,1,1202999,46500,1249499,10267673794,0,1193311,1202999,734000
2944,Bangalore,Maruti Swift,MARUTI,VDI ABS,2017,SWIFT,Diesel,31806,1,651599,5000,656599,10259893722,0,641911,651599,740000
2945,Bangalore,Hyundai VENUE,HYUNDAI,S MT 1.2 KAPPA,2021,VENUE,Petrol,13994,1,867599,52900,920499,10293694748,0,857911,867599,948000
2946,Bangalore,Hyundai NEW SANTRO,Hyundai,1.1 SPORTS AMT,2020,NEW SANTRO,Petrol,1861,1,616899,15500,632399,10240091768,0,607211,616899,734000
2947,Bangalore,Hyundai Creta,Hyundai,E,2020,Creta,Diesel,24097,1,1257299,26700,1283999,10211571713,0,1247611,1257299,715000
2948,Bangalore,Maruti Swift,Maruti,VDI,2012,Swift,Diesel,97425,1,437399,-5700,437399,10262790700,0,427711,437399,362000
2949,Bangalore,Maruti Ritz,Maruti,ZDI,2013,Ritz,Diesel,85563,2,452999,22800,475799,10269798768,0,443311,452999,362000
2950,Bangalore,Maruti Swift,Maruti,ZXI,2021,Swift,Petrol,39085,1,765199,39100,804299,10208593760,0,755511,765199,507000
2951,Bangalore,Ford Ecosport,FORD,1.5TITANIUM TDCI,2014,ECOSPORT,Diesel,54753,2,626399,-23200,626399,10221699760,0,616711,626399,362000
2952,Bangalore,Maruti Ritz,MARUTI,LXI,2010,RITZ,Petrol,62308,2,307199,10000,317199,10255194783,0,297511,307199,507000
2953,Bangalore,Hyundai Creta,Hyundai,1.5 SX (O),2022,Creta,Diesel,9548,1,1926799,77200,2003999,10202173778,0,1917111,1926799,948000
2954,Bangalore,Toyota URBAN CRUISER,TOYOTA,PREMIUM MT,2021,URBAN CRUISER,Petrol,11821,1,1107899,0,1107899,10259573779,0,1098211,1107899,715000
2955,Bangalore,Maruti Swift Dzire,Maruti,ZXI 1.2 BS IV,2016,Swift Dzire,Petrol,61599,1,650999,6600,657599,10291095760,0,641311,650999,204000
2956,Bangalore,Renault Pulse,RENAULT,RX Z DIESEL,2014,PULSE,Diesel,77064,2,396099,10500,406599,10214198750,0,386411,396099,280000
2957,Bangalore,Honda Brio,HONDA,1.2 S MT I VTEC,2015,BRIO,Petrol,45914,1,459599,-9300,459599,10215394731,0,449911,459599,362000
2958,Bangalore,Renault Duster,RENAULT,RXS 85 PS,2019,DUSTER,Diesel,22797,1,1046299,25500,1071799,10219894728,0,1036611,1046299,948000
2959,Bangalore,Hyundai GRAND I10 NIOS,Hyundai,SPORTZ PETROL,2021,GRAND I10 NIOS,Petrol,2135,1,753999,0,753999,10294971779,0,744311,753999,948000
2960,Bangalore,Renault Pulse,Renault,RX L PETROL,2016,Pulse,Petrol,41003,1,426999,10800,437799,10215675716,0,417311,426999,280000
2961,Bangalore,Toyota URBAN CRUISER,Toyota,PREMIUM MT,2021,URBAN CRUISER,Petrol,11352,1,1100599,5000,1105599,10271297765,0,1090911,1100599,507000
2962,Bangalore,Maruti Ritz,MARUTI,VXI,2013,RITZ,Petrol,66671,1,411599,15200,426799,10201975795,0,401911,411599,362000
2963,Bangalore,Maruti Alto K10,Maruti,VXI,2012,Alto K10,Petrol,30579,1,309999,5000,314999,10231192769,0,300311,309999,362000
2964,Bangalore,Hyundai Santro Xing,Hyundai,GLS,2013,Santro Xing,Petrol,97063,2,278199,5500,283699,10293374713,0,268511,278199,468000
2965,Bangalore,Tata PUNCH,Tata,CREATIVE  AMT,2021,PUNCH,Petrol,12498,1,951399,13500,964899,10221370778,0,941711,951399,715000
2966,Bangalore,Hyundai Creta,Hyundai,1.6 SX CRDI,2016,Creta,Diesel,37490,1,1176299,27300,1203599,10203476712,0,1166611,1176299,362000
2967,Bangalore,Mahindra XUV500,MAHINDRA,W11 (O),2018,XUV500,Diesel,41028,1,1757699,18000,1775699,10279573717,0,1748011,1757699,630000
2968,Bangalore,Volkswagen Polo,VOLKSWAGEN,HIGHLINE1.2L PETROL,2015,POLO,Petrol,92471,2,568699,-17200,568699,10290894704,0,559011,568699,204000
2969,Bangalore,Hyundai i20,HYUNDAI,MAGNA O 1.2,2011,I20,Petrol,65247,3,338499,9800,348299,10215393789,0,328811,338499,507000
2970,Bangalore,Hyundai Creta,HYUNDAI,1.6 CRDI SX PLUS AUTO,2016,CRETA,Diesel,33615,2,1193999,-11800,1193999,10242490747,0,1184311,1193999,1040000
2971,Bangalore,KIA SONET,KIA,GTX + 1.0 IMT,2020,SONET,Petrol,10806,1,1205699,158800,1364499,10216896746,0,1196011,1205699,734000
2972,Bangalore,Maruti Swift Dzire,MARUTI,VDI ABS,2016,SWIFT DZIRE,Diesel,94477,1,645599,5000,650599,10292196788,0,635911,645599,715000
2973,Bangalore,Hyundai i20,HYUNDAI,MAGNA O 1.2,2011,I20,Petrol,62119,2,365399,5000,370399,10215296743,0,355711,365399,507000
2974,Bangalore,Maruti Celerio,Maruti,ZXI AMT,2018,Celerio,Petrol,16726,2,534099,5400,539499,10207979778,0,524411,534099,338000
2975,Bangalore,Maruti Baleno,Maruti,DELTA PETROL 1.2,2022,Baleno,Petrol,4902,1,850499,5000,855499,10263877772,0,840811,850499,734000
2976,Bangalore,Hyundai i10,HYUNDAI,SPORTZ 1.2 KAPPA2,2012,I10,Petrol,69922,1,361499,-9900,361499,10265596767,0,351811,361499,362000
2977,Bangalore,Maruti Swift,Maruti,VXI,2015,Swift,Petrol,32667,1,529499,0,529499,10250795746,0,519811,529499,1040000
2978,Bangalore,Tata NEXON,Tata,XZ+ 1.5,2019,NEXON,Diesel,11485,1,1070549,43150,1113699,10218193704,0,1060861,1070549,734000
2979,Bangalore,Maruti Swift,MARUTI,VXI,2018,SWIFT,Petrol,19525,1,659899,-53500,659899,10228895731,0,650211,659899,1468000
2980,Bangalore,Maruti Eeco,Maruti,7 STR,2021,Eeco,Petrol,6852,1,539299,-5300,539299,10210796764,0,529611,539299,734000
2981,Bangalore,Hyundai Elite i20,Hyundai,SPORTZ 1.2,2016,Elite i20,Petrol,42917,1,600299,12700,612999,10257770794,0,590611,600299,1040000
2982,Bangalore,Hyundai i10,Hyundai,SPORTZ 1.2 KAPPA2,2011,i10,Petrol,44721,2,333999,-6100,333999,10243192764,0,324311,333999,507000
2983,Bangalore,MG HECTOR PLUS,MG,SHARP,2020,HECTOR PLUS,Diesel,5860,1,2099999,0,2099999,10264273797,0,2090311,2099999,948000
2984,Bangalore,Hyundai Verna,HYUNDAI,FLUIDIC 1.6 SX VTVT,2013,VERNA,Petrol,50715,2,566099,23700,589799,10222898710,0,556411,566099,362000
2985,Bangalore,KIA SONET,KIA,GTX PLUS DCT 1.0,2020,SONET,Petrol,13180,1,1283899,158200,1442099,10205696708,0,1274211,1283899,948000
2986,Bangalore,Hyundai Grand i10,Hyundai,MAGNA 1.2 VTVT,2015,Grand i10,Petrol,20854,2,456099,-30300,456099,10268891704,0,446411,456099,1040000
2987,Bangalore,Mahindra XUV500,MAHINDRA,W8 FWD AT,2016,XUV500,Diesel,51926,2,1135299,141550,1276849,1025280064,0,1125611,1135299,1040000
2988,Bangalore,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR,2021,Eeco,Petrol,7301,1,548199,-5400,548199,10228672792,0,538511,548199,734000
2989,Bangalore,Hyundai AURA,Hyundai,SX (O) MT,2020,AURA,Petrol,23540,1,810799,0,810799,10269677719,0,801111,810799,507000
2990,Bangalore,Maruti Swift,Maruti,VXI,2017,Swift,Petrol,20367,1,642799,0,642799,10296979797,0,633111,642799,338000
2991,Bangalore,Maruti Swift,Maruti,ZDI plus AMT,2019,Swift,Diesel,61716,1,860499,13700,874199,10203996761,0,850811,860499,715000
2992,Bangalore,Hyundai i20,HYUNDAI,SPORTZ 1.2 O,2010,I20,Petrol,78373,2,337499,-900,337499,10245198701,0,327811,337499,507000
2993,Bangalore,Hyundai Elite i20,HYUNDAI,1.2 SPORTS PLUS VTVT,2020,ELITE I20,Petrol,22162,2,773899,0,773899,10229396729,0,764211,773899,715000
2994,Bangalore,Skoda Rapid,Skoda,ELEGANCE 1.6 MPFI MT,2012,Rapid,Petrol,49860,2,495999,-16400,495999,10250279799,0,486311,495999,362000
2995,Bangalore,Tata Tiago,TATA,XZ 1.2 REVOTRON,2019,TIAGO,Petrol,14792,1,542299,53500,595799,1021904265,0,532611,542299,734000
2996,Bangalore,Maruti Celerio,Maruti,VXI AMT,2018,Celerio,Petrol,27802,2,493799,10900,504699,10251878717,0,484111,493799,338000
2997,Bangalore,KIA SELTOS,KIA,HTK PLUS 1.5 PETROL,2020,SELTOS,Petrol,23155,1,1246949,50850,1297799,10249574715,0,1237261,1246949,715000
2998,Bangalore,Hyundai Eon,HYUNDAI,ERA PLUS,2012,EON,Petrol,58741,1,268199,-5700,268199,10258899744,0,258511,268199,362000
2999,Bangalore,Toyota Etios,TOYOTA,V,2011,ETIOS,Petrol,88127,2,390699,5000,395699,10200692746,0,381011,390699,507000
3000,Bangalore,Renault Kwid,RENAULT,RXL,2018,KWID,Petrol,18887,2,383999,15400,399399,10296398715,0,374311,383999,338000
3001,Bangalore,Maruti Eeco,MARUTI,7 STR,2021,EECO,Petrol,15946,1,551799,0,551799,10239071798,0,542111,551799,468000
3002,Bangalore,Honda Brio,Honda,1.2 S MT I VTEC,2012,Brio,Petrol,72063,2,341399,10100,351499,10256492748,0,331711,341399,362000
3003,Bangalore,Maruti Swift,Maruti,VXI AMT,2019,Swift,Petrol,17248,1,743099,14200,757299,10211977792,0,733411,743099,734000
3004,Bangalore,Maruti Swift Dzire,Maruti,VXI,2014,Swift Dzire,Petrol,50960,1,548799,-46500,548799,10276974799,0,539111,548799,1040000
3005,Bangalore,Maruti Vitara Brezza,Maruti,ZDI,2017,Vitara Brezza,Diesel,36290,2,885899,-47100,885899,10237172710,0,876211,885899,740000
3006,Bangalore,Maruti Swift,Maruti,VXI,2016,Swift,Petrol,31126,2,552599,-23100,552599,10207172717,0,542911,552599,1040000
3007,Bangalore,Tata Tiago,Tata,XZ+ 1.2 Revotron,2019,Tiago,Petrol,18177,1,604799,58100,662899,10274295707,0,595111,604799,734000
3008,Bangalore,Mahindra XUV500,MAHINDRA,W9,2019,XUV500,Diesel,66202,1,1494799,149300,1644099,10259791767,0,1485111,1494799,715000
3009,Bangalore,Hyundai i10,Hyundai,SPORTZ 1.2 KAPPA2,2012,i10,Petrol,54774,1,374599,-23000,374599,10288676777,0,364911,374599,362000
3010,Bangalore,Renault TRIBER,RENAULT,RXZ AT,2021,TRIBER,Petrol,5948,2,821399,30600,851999,10281094748,0,811711,821399,734000
3011,Bangalore,Maruti Swift,Maruti,ZDI,2014,Swift,Diesel,43210,1,607399,5000,612399,10254999763,0,597711,607399,362000
3012,Bangalore,Tata Tiago,Tata,XT 1.2 REVOTRON,2019,Tiago,Petrol,14752,2,527699,-14100,527699,10222473798,0,518011,527699,338000
3013,Bangalore,Maruti Baleno,Maruti,ZETA CVT PETROL 1.2,2021,Baleno,Petrol,9521,1,951599,5900,957499,10314076791,0,941911,951599,734000
3014,Bangalore,Hyundai Eon,Hyundai,MAGNA PLUS,2015,Eon,Petrol,16902,1,340899,5000,345899,10202577798,0,331211,340899,362000
3015,Bangalore,Honda City,Honda,V MT PETROL,2012,City,Petrol,59732,2,515699,-5300,515699,10255770778,0,506011,515699,362000
3016,Bangalore,Hyundai Creta,Hyundai,1.6 SX (O) VTVT,2019,Creta,Petrol,17949,1,1416299,63300,1479599,10241979774,0,1406611,1416299,734000
3017,Bangalore,Honda City,HONDA,ZX CVT,2020,CITY,Petrol,13296,2,1349799,190300,1540099,10264092743,0,1340111,1349799,734000
3018,Bangalore,Hyundai i10,Hyundai,SPORTZ 1.2 AT,2010,i10,Petrol,80684,2,310999,-7400,310999,10265874794,0,301311,310999,507000
3019,Bangalore,Hyundai Eon,HYUNDAI,MAGNA PLUS,2012,EON,Petrol,64391,2,276499,-11200,276499,10241293741,0,266811,276499,362000
3020,Bangalore,Renault Kwid,RENAULT,1.0 CLIMBER OPT,2019,KWID,Petrol,15966,2,439499,45600,485099,10279499725,0,429811,439499,734000
3021,Bangalore,Hyundai Elite i20,Hyundai,1.2 SPORTS PLUS VTVT,2020,Elite i20,Petrol,15509,2,826399,33000,859399,10284695762,0,816711,826399,734000
3022,Bangalore,Honda Brio,HONDA,1.2 S MT I VTEC,2012,BRIO,Petrol,69253,1,371099,5000,376099,10226599729,0,361411,371099,362000
3023,Bangalore,KIA SONET,KIA,GTX PLUS DCT 1.0,2020,SONET,Petrol,15149,1,1304299,137800,1442099,10262197764,0,1294611,1304299,948000
3024,Bangalore,Volkswagen Polo,Volkswagen,HIGHLINE1.2L PETROL,2015,Polo,Petrol,56312,1,651799,16500,668299,10295072716,0,642111,651799,362000
3025,Bangalore,Maruti Celerio,Maruti,VXI AMT,2015,Celerio,Petrol,46601,2,453799,-11800,453799,10294370794,0,444111,453799,280000
3026,Bangalore,Tata ALTROZ,Tata,XZ 1.2,2021,ALTROZ,Petrol,5854,1,887399,-12100,887399,10294674798,0,877711,887399,734000
3027,Bangalore,Maruti Celerio,Maruti,ZXI AMT,2016,Celerio,Petrol,53135,1,484199,-38100,484199,10218674772,0,474511,484199,362000
3028,Bangalore,Toyota Etios Liva,Toyota,VX DUAL TONE,2017,Etios Liva,Petrol,33893,3,589699,5000,594699,10295098706,0,580011,589699,338000
3029,Bangalore,Maruti Swift,Maruti,ZDI AMT,2018,Swift,Diesel,87414,1,757899,30400,788299,10203797734,0,748211,757899,715000
3030,Bangalore,Maruti Eeco,Maruti,7 STR,2021,Eeco,Petrol,17660,1,536799,-8800,536799,10298578779,0,527111,536799,507000
3031,Bangalore,Datsun Go,DATSUN,T(O),2017,GO,Petrol,34836,2,311499,28200,339699,10286891783,0,301811,311499,468000
3032,Bangalore,Renault Duster,RENAULT,RXZ 85 PS DIESEL,2017,DUSTER,Diesel,33220,1,1022099,38000,1060099,10272990729,0,1012411,1022099,338000
3033,Bangalore,Maruti Swift,MARUTI,VXI,2015,SWIFT,Petrol,42708,1,523199,0,523199,10264793740,0,513511,523199,362000
3034,Bangalore,Honda Brio,Honda,1.2 S (O) MT IVTEC,2012,Brio,Petrol,37409,2,379299,-10800,379299,10273770773,0,369611,379299,362000
3035,Bangalore,KIA SONET,KIA,GTX + 1.0 IMT,2020,SONET,Petrol,12985,1,1214699,152500,1367199,10289298707,0,1205011,1214699,734000
3036,Bangalore,Maruti Alto 800,MARUTI,VXI,2013,ALTO 800,Petrol,75267,1,286699,-33600,286699,10245598746,0,277011,286699,1040000
3037,Bangalore,Honda Amaze,HONDA,1.2 VX CVT I VTEC,2019,AMAZE,Petrol,20620,2,846579,-30980,846579,10211799726,0,836891,846579,1698000
3038,Bangalore,Honda Amaze,Honda,1.2 SMT I VTEC,2015,Amaze,Petrol,34051,1,513699,5000,518699,10275970775,0,504011,513699,362000
3039,Bangalore,Skoda Rapid,Skoda,ELEGANCE 1.6 TDI MT,2014,Rapid,Diesel,51091,1,517499,-7900,517499,10274391702,0,507811,517499,362000
3040,Bangalore,Mahindra Scorpio,Mahindra,S10,2014,Scorpio,Diesel,79924,2,989299,-2300,989299,10208492765,0,979611,989299,362000
3041,Bangalore,KIA SONET,KIA,GTX PLUS DCT 1.0,2020,SONET,Petrol,15228,2,1302199,115400,1417599,10280694724,0,1292511,1302199,948000
3042,Bangalore,Volkswagen Polo,Volkswagen,COMFORTLINE 1.0 PETROL,2018,Polo,Petrol,64517,1,649899,-20200,649899,10211597768,0,640211,649899,507000
3043,Bangalore,Maruti Alto K10,Maruti,VXI,2018,Alto K10,Petrol,6338,1,435499,5000,440499,10289576776,0,425811,435499,338000
3044,Bangalore,Mahindra XUV500,MAHINDRA,W7 FWD,2018,XUV500,Diesel,43791,1,1328999,193400,1522399,10262791744,0,1319311,1328999,507000
3045,Bangalore,Maruti Swift,MARUTI,ZDI,2016,SWIFT,Diesel,47034,1,652899,7300,660199,10211596780,0,643211,652899,362000
3046,Bangalore,Maruti Swift,Maruti,ZDI,2014,Swift,Diesel,71013,1,658399,-46900,658399,10259277798,0,648711,658399,1040000
3047,Bangalore,Maruti Wagon R 1.0,MARUTI,VXI,2015,WAGON R 1.0,Petrol,21575,1,427299,26300,453599,10218796725,0,417611,427299,362000
3048,Bangalore,Honda Amaze,HONDA,1.2 VXMT I VTEC,2014,AMAZE,Petrol,76347,2,474999,37300,512299,10219492725,0,465311,474999,362000
3049,Bangalore,Maruti Swift Dzire,MARUTI,ZXI 1.2 BS IV,2013,SWIFT DZIRE,Petrol,84755,2,545299,-30200,545299,10237695749,0,535611,545299,1040000
3050,Bangalore,Renault Kwid,RENAULT,RXT Opt,2016,KWID,Petrol,17147,1,378299,-29600,378299,10290290729,0,368611,378299,362000
3051,Bangalore,Renault Duster,Renault,RXZ,2021,Duster,Petrol,17588,1,1166799,8100,1174899,10261577715,0,1157111,1166799,507000
3052,Bangalore,Hyundai Creta,Hyundai,1.6 E + VTVT,2016,Creta,Petrol,83706,2,802399,33800,836199,10207174795,0,792711,802399,644000
3053,Bangalore,Maruti Ritz,MARUTI,VXI,2012,RITZ,Petrol,55601,1,364699,-35400,364699,10266092765,0,355011,364699,1040000
3054,Bangalore,Maruti Swift,Maruti,ZDI,2013,Swift,Diesel,52412,1,580799,12500,593299,10295697701,0,571111,580799,362000
3055,Bangalore,Maruti Swift,Maruti,VXI,2014,Swift,Petrol,51228,1,496599,-3100,496599,10236779797,0,486911,496599,362000
3056,Bangalore,KIA SONET,KIA,GTX + 1.0 IMT,2020,SONET,Petrol,20555,1,1254399,16600,1270999,10221277770,0,1244711,1254399,715000
3057,Bangalore,Maruti Celerio,MARUTI,ZXI AMT,2015,CELERIO,Petrol,60581,1,449099,-3000,449099,10229493741,0,439411,449099,362000
3058,Bangalore,Maruti IGNIS,Maruti,SIGMA 1.2 K12,2022,IGNIS,Petrol,319,1,620699,0,620699,10200479776,0,611011,620699,948000
3059,Bangalore,Maruti Swift,Maruti,VXI OPT,2017,Swift,Petrol,12859,1,697099,-36200,697099,10259278777,0,687411,697099,740000
3060,Bangalore,Maruti Swift,MARUTI,VDI ABS,2015,SWIFT,Diesel,92960,2,560099,0,560099,10282590749,0,550411,560099,204000
3061,Bangalore,Maruti Swift,MARUTI,ZXI,2014,SWIFT,Petrol,40504,1,597999,-6400,597999,10211797749,0,588311,597999,1040000
3062,Bangalore,Maruti Wagon R 1.0,Maruti,LXI,2011,Wagon R 1.0,Petrol,80941,1,291499,5000,296499,10267377793,0,281811,291499,507000
3063,Bangalore,Maruti Wagon R 1.0,MARUTI,VXI,2012,WAGON R 1.0,Petrol,67318,3,292699,15700,308399,10270094738,0,283011,292699,362000
3064,Mangalore,Hyundai Eon,Hyundai,MAGNA PLUS,2015,EON,Petrol,36724,1,294399,5700,300099,10811071777,0,284711,294399,140000
3065,Bangalore,Mahindra XUV 3OO,Mahindra,W8 DIESEL MT,2019,XUV 3OO,Diesel,32137,1,1104099,-15900,1104099,10266270791,0,1094411,1104099,715000
3066,Bangalore,Maruti Alto K10,Maruti,VXI,2013,Alto K10,Petrol,62441,2,277299,7400,284699,10220297709,0,267611,277299,362000
3067,Bangalore,Mahindra XUV500,Mahindra,W6 4X2,2015,XUV500,Diesel,77205,1,1086399,-10200,1086399,10250396748,0,1076711,1086399,204000
